source_file,cq_file,source_qid,transformed_qid,subject,outline_code,answer_key,validation_status,load_status,quarantine_reason,stem_len,has_annotation,has_components,has_intel,has_case_study,generated_db_identifier
C:\FOC\Workspace\Finished\CQ19448.md,CQ19448.md,19448,19448_praise_night_tshirt_cannon,TORTS,,D,PASS,quarantined,missing-outline,609,true,true,true,true,
C:\FOC\Workspace\Finished\CQ19501.md,CQ19501.md,19501,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ19506.md,CQ19506.md,19506,19506_mercy_tables_requirements,CONTRACTS,55020203,A,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,true,
C:\FOC\Workspace\Finished\CQ19633.md,CQ19633.md,19633,19633_lydda_safety_homicide,CRIMINAL,74020101,C,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,480,false,false,false,true,
C:\FOC\Workspace\Finished\CQ19646.md,CQ19646.md,19646,19646_church-parking-variant,EVIDENCE,31010403,A,PASS,quarantined,NO_STEM; missing-c3-annotation; missing-components; missing-program-intelligence; tiny-stem,0,false,false,false,true,
C:\FOC\Workspace\Finished\CQ19762.md,CQ19762.md,19762,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ19833.md,CQ19833.md,19833,19833_camp_shed_sentencing,CRIMINAL,75090400,D,PASS,quarantined,missing-components; missing-program-intelligence,469,true,false,false,true,
C:\FOC\Workspace\Finished\CQ19864.md,CQ19864.md,19864,19864_vineyard_malice,CRIMINAL,74020101,B,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,449,false,false,false,true,
C:\FOC\Workspace\Finished\CQ19982.md,CQ19982.md,19982,19982_manna_warehouse,CONSTITUTIONAL_LAW,,C,PASS,quarantined,missing-outline,490,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20014.md,CQ20014.md,20014,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20024.md,CQ20024.md,20024,20024_loaves_fishes_crate_count,TORTS,,B,PASS,quarantined,missing-outline,656,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20045.md,CQ20045.md,20045,20045_parish-aisle-variant,EVIDENCE,31010405,A,PASS,quarantined,NO_STEM; missing-c3-annotation; missing-components; missing-program-intelligence; tiny-stem,0,false,false,false,true,
C:\FOC\Workspace\Finished\CQ20055.md,CQ20055.md,20055,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20100.md,CQ20100.md,20100,20100_fish_and_loaves_keychains,CONTRACTS,,B,PASS,quarantined,missing-outline,444,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20112.md,CQ20112.md,20112,20112_lesser-samuel,CRIMINAL,75080400,A,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,6994,false,false,false,true,
C:\FOC\Workspace\Finished\CQ20125.md,CQ20125.md,20125,20125_peter-tutoring,CONTRACTS,55020205,D,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,581,false,false,false,true,
C:\FOC\Workspace\Finished\CQ20168.md,CQ20168.md,20168,20168_caleb-theft,CRIMINAL,00000000,B,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,5581,false,false,false,true,
C:\FOC\Workspace\Finished\CQ20213.md,CQ20213.md,20213,20213_mercy_pool_reliction,REAL_PROPERTY,,B,PASS,quarantined,missing-outline,403,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20247.md,CQ20247.md,20247,20247_bible_memory_kit,CIVIL_PROCEDURE,,B,PASS,quarantined,missing-outline,443,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20313.md,CQ20313.md,20313,20313_bethlehem_olivewood_crosses,EVIDENCE,,C,PASS,quarantined,missing-outline,372,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20343.md,CQ20343.md,20343,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20404.md,CQ20404.md,20404,20404_acts_axes_cash_loads,EVIDENCE,,B,PASS,quarantined,missing-outline,555,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20439.md,CQ20439.md,20439,20439_floating_star_driveway,TORTS,,C,PASS,quarantined,missing-outline,401,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20448.md,CQ20448.md,20448,20448_martha_tuition_reserve_jmol,CIVIL_PROCEDURE,92080202,C,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,839,false,false,false,true,
C:\FOC\Workspace\Finished\CQ20470.md,CQ20470.md,20470,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20493.md,CQ20493.md,20493,20493_fish_mark_picnic_lot,REAL_PROPERTY,,B,PASS,quarantined,missing-outline,524,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20505.md,CQ20505.md,20505,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20516.md,CQ20516.md,20516,,CRIMINAL,72060206,B,PASS,quarantined,NO_QID,693,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20546.md,CQ20546.md,20546,20546_jericho_wall_studio,TORTS,,B,PASS,quarantined,missing-outline,770,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20569.md,CQ20569.md,20569,20569_ark_float,CONTRACTS,56050102,B,PASS,quarantined,NO_CALL,708,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20575.md,CQ20575.md,20575,20575_miriam-sedan,CRIMINAL,00000000,C,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,6076,false,false,false,true,
C:\FOC\Workspace\Finished\CQ20595.md,CQ20595.md,20595,20595_study_bible_promise,CRIMINAL,,C,PASS,quarantined,missing-outline; tiny-stem,157,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20598.md,CQ20598.md,20598,20598_write_it_on_your_heart,TORTS,,B,PASS,quarantined,missing-outline,934,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20599.md,CQ20599.md,20599,20599_advent_handbell_integration,CONTRACTS,,A,PASS,quarantined,missing-outline,590,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20602.md,CQ20602.md,20602,20602_davids_harp_projector,EVIDENCE,,B,PASS,quarantined,missing-outline,581,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20603.md,CQ20603.md,20603,20603_road_to_emmaus_escape_room,TORTS,,B,PASS,quarantined,missing-outline,681,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20658.md,CQ20658.md,20658,20658_pauls_damascus_delivery,CRIMINAL,,A,Core,quarantined,missing-outline,796,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20689.md,CQ20689.md,20689,20689_hannah_memorial_garden,CRIMINAL,73030900,D,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20708.md,CQ20708.md,20708,20708,CRIMINAL,73030400,A,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20714.md,CQ20714.md,20714,20714_prayer_robotics_kits,CONSTITUTIONAL_LAW,,D,PASS,quarantined,missing-outline,557,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20717.md,CQ20717.md,20717,20717_ruths_hymn_recording_procedure,TORTS,,A,PASS,quarantined,missing-outline,1035,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20727.md,CQ20727.md,20727,20727,TORTS,63040100,A,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,437,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20737.md,CQ20737.md,20737,20737_jonahs_whale_lyre,CONTRACTS,,B,PASS,quarantined,missing-outline,287,true,true,true,false,
C:\FOC\Workspace\Finished\CQ20744.md,CQ20744.md,20744,20744_bethlehem_loading_lane,TORTS,,B,PASS,quarantined,missing-outline,742,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20782.md,CQ20782.md,20782,20782_preexisting-duty-christian-variant,CONTRACTS,55020204,B,PASS,quarantined,tiny-stem,171,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20805.md,CQ20805.md,20805,20805_psalm_lanterns_confirmation,CONTRACTS,54030400,C,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,456,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20811.md,CQ20811.md,20811,20811_illuminated_psalms_solvent,CIVIL_PROCEDURE,,D,PASS,quarantined,missing-outline,709,true,true,true,true,
C:\FOC\Workspace\Finished\CQ20903.md,CQ20903.md,20903,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21040.md,CQ21040.md,21040,21040_barnabass_satchel,CRIMINAL,,C,Core,quarantined,missing-outline,704,true,true,true,true,
C:\FOC\Workspace\Finished\CQ21096.md,CQ21096.md,21096,21096_radio-ministry-pledge,EVIDENCE,32020405,B,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,true,
C:\FOC\Workspace\Finished\CQ21105.md,CQ21105.md,21105,15017,REAL_PROPERTY,81020401,D,PASS,quarantined,NO_CALL,1988,true,true,true,false,
C:\FOC\Workspace\Finished\CQ21121.md,CQ21121.md,21121,21121_ephesus_incense_attempt,CRIMINAL,71040300,C,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,574,false,false,false,true,
C:\FOC\Workspace\Finished\CQ21151.md,CQ21151.md,21151,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21422.md,CQ21422.md,21422,21422_hayloft-ladder,CIVIL_PROCEDURE,95070402,C,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,true,
C:\FOC\Workspace\Finished\CQ21449.md,CQ21449.md,21449,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21526.md,CQ21526.md,21526,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21599.md,CQ21599.md,21599,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21605.md,CQ21605.md,21605,21605_joppa_balcony_malice,CRIMINAL,74020101,B,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,390,false,false,false,true,
C:\FOC\Workspace\Finished\CQ21700.md,CQ21700.md,21700,21700_king_solomons_banquet,CRIMINAL,,B,Core,quarantined,missing-outline,622,true,true,true,true,
C:\FOC\Workspace\Finished\CQ21707.md,CQ21707.md,21707,21707,CRIMINAL,72060101,A,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,false,
C:\FOC\Workspace\Finished\CQ21750.md,CQ21750.md,21750,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21770.md,CQ21770.md,21770,21770_abigail-stool,CRIMINAL,00000000,C,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,5299,false,false,false,true,
C:\FOC\Workspace\Finished\CQ21778.md,CQ21778.md,21778,21778_honduras_pledge,EVIDENCE,34050101,C,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,true,
C:\FOC\Workspace\Finished\CQ21780.md,CQ21780.md,21780,21780_christian-conference-storage,EVIDENCE,32020402,C,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,true,
C:\FOC\Workspace\Finished\CQ21845.md,CQ21845.md,21845,21845,CRIMINAL,71040300,B,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,false,
C:\FOC\Workspace\Finished\CQ22054.md,CQ22054.md,22054,22054_hannah_farm_tbe,REAL_PROPERTY,82010300,B,PASS,quarantined,tiny-stem,247,true,true,true,true,
C:\FOC\Workspace\Finished\CQ22108.md,CQ22108.md,22108,22108_prayer_garden_installment_title,REAL_PROPERTY,85030100,B,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,941,false,false,false,true,
C:\FOC\Workspace\Finished\CQ22138.md,CQ22138.md,22138,22138_revival_hall_repainting,REAL_PROPERTY,82010402,C,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,756,false,false,false,true,
C:\FOC\Workspace\Finished\CQ22139.md,CQ22139.md,22139,22139_mountain_retreat_ouster,REAL_PROPERTY,,C,PASS,quarantined,missing-outline; tiny-stem,127,true,true,true,true,
C:\FOC\Workspace\Finished\CQ22140.md,CQ22140.md,22140,22140_solomons_vineyard,REAL_PROPERTY,,B,Core,quarantined,missing-outline,974,true,true,true,true,
C:\FOC\Workspace\Finished\CQ22161.md,CQ22161.md,22161,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ22221.md,CQ22221.md,22221,22221_guardian_consultation,EVIDENCE,35030205,C,PASS,quarantined,CHOICES=[],1416,true,true,true,true,
C:\FOC\Workspace\Finished\CQ22222.md,CQ22222.md,22222,22222_spousal_custody_battle,EVIDENCE,35030201,C,PASS,quarantined,CHOICES=[],1260,true,true,true,true,
C:\FOC\Workspace\Finished\CQ22231.md,CQ22231.md,22231,22231_revival_bus_cards,EVIDENCE,32020404,C,PASS,quarantined,tiny-stem,198,true,true,true,true,
C:\FOC\Workspace\Finished\CQ22232.md,CQ22232.md,22232,22232_harvest_stage_oath,EVIDENCE,31010406,B,PASS,quarantined,tiny-stem,195,true,true,true,true,
C:\FOC\Workspace\Finished\CQ22237.md,CQ22237.md,22237,22237_pilgrim_route_binders,EVIDENCE,33040101,C,PASS,quarantined,tiny-stem,209,true,true,true,true,
C:\FOC\Workspace\Finished\CQ22266.md,CQ22266.md,22266,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ22410.md,CQ22410.md,22410,22410,CRIMINAL,,B,PASS,quarantined,missing-outline,969,true,true,true,true,
C:\FOC\Workspace\Finished\CQ22462.md,CQ22462.md,22462,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ22761.md,CQ22761.md,22761,22761_heritage-levy-workers,CIVIL_PROCEDURE,95070303,B,PASS,quarantined,NO_STEM; tiny-stem,0,true,true,true,true,
